fold,n_test,epochs_trained,learning_rate,weight_decay,num_nodes,dropout,batch_norm,batch_size,patience,train_c_index,val_c_index,test_c_index,stage,config_id
1,112,11,0.001,0.01,[16],0.5,False,32,10,0.6313688212927757,0.6805251641137856,,conservative_joint_tuning,92
2,111,12,0.001,0.01,[16],0.5,False,32,10,0.6513067400275103,0.641860465116279,,conservative_joint_tuning,92
3,111,12,0.001,0.01,[16],0.5,False,32,10,0.6853005865102639,0.5268065268065268,,conservative_joint_tuning,92
4,111,12,0.001,0.01,[16],0.5,False,32,10,0.6761083743842364,0.5102040816326531,,conservative_joint_tuning,92
5,111,12,0.001,0.01,[16],0.5,False,32,10,0.6657903960743078,0.6932084309133489,,conservative_joint_tuning,92
1,112,11,0.001,0.01,[16],0.6,False,32,10,0.6313688212927757,0.6805251641137856,,conservative_joint_tuning,93
2,111,12,0.001,0.01,[16],0.6,False,32,10,0.6476960110041265,0.6488372093023256,,conservative_joint_tuning,93
3,111,12,0.001,0.01,[16],0.6,False,32,10,0.6814516129032258,0.5314685314685315,,conservative_joint_tuning,93
4,111,12,0.001,0.01,[16],0.6,False,32,10,0.672824302134647,0.5163265306122449,,conservative_joint_tuning,93
5,111,12,0.001,0.01,[16],0.6,False,32,10,0.6600070101647388,0.6838407494145199,,conservative_joint_tuning,93
1,112,12,0.001,0.01,"[8, 4]",0.4,False,32,10,0.6349809885931559,0.5733041575492341,,conservative_joint_tuning,94
2,111,11,0.001,0.01,"[8, 4]",0.4,False,32,10,0.6222489683631361,0.5325581395348837,,conservative_joint_tuning,94
3,111,11,0.001,0.01,"[8, 4]",0.4,False,32,10,0.6240835777126099,0.6456876456876457,,conservative_joint_tuning,94
4,111,11,0.001,0.01,"[8, 4]",0.4,False,32,10,0.5373563218390804,0.6204081632653061,,conservative_joint_tuning,94
5,111,11,0.001,0.01,"[8, 4]",0.4,False,32,10,0.6507185418857343,0.5058548009367682,,conservative_joint_tuning,94
1,112,12,0.001,0.01,"[8, 4]",0.5,False,32,10,0.611787072243346,0.6105032822757112,,conservative_joint_tuning,95
2,111,11,0.001,0.01,"[8, 4]",0.5,False,32,10,0.6222489683631361,0.5325581395348837,,conservative_joint_tuning,95
3,111,11,0.001,0.01,"[8, 4]",0.5,False,32,10,0.6240835777126099,0.6456876456876457,,conservative_joint_tuning,95
4,111,11,0.001,0.01,"[8, 4]",0.5,False,32,10,0.5373563218390804,0.6204081632653061,,conservative_joint_tuning,95
5,111,11,0.001,0.01,"[8, 4]",0.5,False,32,10,0.6507185418857343,0.5058548009367682,,conservative_joint_tuning,95
1,112,12,0.001,0.01,"[8, 4]",0.6,False,32,10,0.5967680608365019,0.6389496717724289,,conservative_joint_tuning,96
2,111,11,0.001,0.01,"[8, 4]",0.6,False,32,10,0.6222489683631361,0.5325581395348837,,conservative_joint_tuning,96
3,111,11,0.001,0.01,"[8, 4]",0.6,False,32,10,0.6240835777126099,0.6456876456876457,,conservative_joint_tuning,96
4,111,11,0.001,0.01,"[8, 4]",0.6,False,32,10,0.5373563218390804,0.6204081632653061,,conservative_joint_tuning,96
5,111,11,0.001,0.01,"[8, 4]",0.6,False,32,10,0.6507185418857343,0.5058548009367682,,conservative_joint_tuning,96
1,112,13,0.001,0.03,[4],0.4,False,32,10,0.4443916349809886,0.2210065645514223,,conservative_joint_tuning,97
2,111,11,0.001,0.03,[4],0.4,False,32,10,0.4289030261348005,0.33488372093023255,,conservative_joint_tuning,97
3,111,11,0.001,0.03,[4],0.4,False,32,10,0.4260447214076246,0.34498834498834496,,conservative_joint_tuning,97
4,111,11,0.001,0.03,[4],0.4,False,32,10,0.4144088669950739,0.36122448979591837,,conservative_joint_tuning,97
5,111,11,0.001,0.03,[4],0.4,False,32,10,0.40080616894497023,0.3091334894613583,,conservative_joint_tuning,97
1,112,13,0.001,0.03,[4],0.5,False,32,10,0.45218631178707225,0.21444201312910285,,conservative_joint_tuning,98
2,111,11,0.001,0.03,[4],0.5,False,32,10,0.4289030261348005,0.33488372093023255,,conservative_joint_tuning,98
3,111,11,0.001,0.03,[4],0.5,False,32,10,0.4260447214076246,0.34498834498834496,,conservative_joint_tuning,98
4,111,11,0.001,0.03,[4],0.5,False,32,10,0.4144088669950739,0.36122448979591837,,conservative_joint_tuning,98
5,111,11,0.001,0.03,[4],0.5,False,32,10,0.40080616894497023,0.3091334894613583,,conservative_joint_tuning,98
1,112,13,0.001,0.03,[4],0.6,False,32,10,0.4571292775665399,0.20787746170678337,,conservative_joint_tuning,99
2,111,11,0.001,0.03,[4],0.6,False,32,10,0.4289030261348005,0.33488372093023255,,conservative_joint_tuning,99
3,111,11,0.001,0.03,[4],0.6,False,32,10,0.4260447214076246,0.34498834498834496,,conservative_joint_tuning,99
4,111,11,0.001,0.03,[4],0.6,False,32,10,0.4144088669950739,0.36122448979591837,,conservative_joint_tuning,99
5,111,11,0.001,0.03,[4],0.6,False,32,10,0.40080616894497023,0.3091334894613583,,conservative_joint_tuning,99
1,112,12,0.001,0.03,[8],0.4,False,32,10,0.496958174904943,0.6192560175054704,,conservative_joint_tuning,100
2,111,12,0.001,0.03,[8],0.4,False,32,10,0.5213204951856947,0.5162790697674419,,conservative_joint_tuning,100
3,111,12,0.001,0.03,[8],0.4,False,32,10,0.4906524926686217,0.5337995337995338,,conservative_joint_tuning,100
4,111,12,0.001,0.03,[8],0.4,False,32,10,0.5266830870279147,0.5551020408163265,,conservative_joint_tuning,100
5,111,12,0.001,0.03,[8],0.4,False,32,10,0.5497721696459866,0.6861826697892272,,conservative_joint_tuning,100
1,112,12,0.001,0.03,[8],0.5,False,32,10,0.49220532319391636,0.6017505470459519,,conservative_joint_tuning,101
2,111,12,0.001,0.03,[8],0.5,False,32,10,0.5223521320495186,0.5209302325581395,,conservative_joint_tuning,101
3,111,12,0.001,0.03,[8],0.5,False,32,10,0.4941348973607038,0.5221445221445221,,conservative_joint_tuning,101
4,111,12,0.001,0.03,[8],0.5,False,32,10,0.5289408866995073,0.5510204081632653,,conservative_joint_tuning,101
5,111,12,0.001,0.03,[8],0.5,False,32,10,0.5497721696459866,0.6744730679156908,,conservative_joint_tuning,101
1,112,12,0.001,0.03,[8],0.6,False,32,10,0.4929657794676806,0.5995623632385121,,conservative_joint_tuning,102
2,111,12,0.001,0.03,[8],0.6,False,32,10,0.5256189821182944,0.5209302325581395,,conservative_joint_tuning,102
3,111,12,0.001,0.03,[8],0.6,False,32,10,0.4967008797653959,0.5268065268065268,,conservative_joint_tuning,102
4,111,12,0.001,0.03,[8],0.6,False,32,10,0.5250410509031199,0.5469387755102041,,conservative_joint_tuning,102
5,111,12,0.001,0.03,[8],0.6,False,32,10,0.555205047318612,0.6814988290398126,,conservative_joint_tuning,102
1,112,11,0.001,0.03,[16],0.4,False,32,10,0.6313688212927757,0.6805251641137856,,conservative_joint_tuning,103
2,111,12,0.001,0.03,[16],0.4,False,32,10,0.6581843191196699,0.641860465116279,,conservative_joint_tuning,103
3,111,12,0.001,0.03,[16],0.4,False,32,10,0.6922653958944281,0.5174825174825175,,conservative_joint_tuning,103
4,111,12,0.001,0.03,[16],0.4,False,32,10,0.6750821018062397,0.5,,conservative_joint_tuning,103
5,111,12,0.001,0.03,[16],0.4,False,32,10,0.6743778478794251,0.6932084309133489,,conservative_joint_tuning,103
1,112,11,0.001,0.03,[16],0.5,False,32,10,0.6313688212927757,0.6805251641137856,,conservative_joint_tuning,104
2,111,12,0.001,0.03,[16],0.5,False,32,10,0.6504470426409904,0.641860465116279,,conservative_joint_tuning,104
3,111,12,0.001,0.03,[16],0.5,False,32,10,0.6843841642228738,0.5268065268065268,,conservative_joint_tuning,104
4,111,12,0.001,0.03,[16],0.5,False,32,10,0.6748768472906403,0.5102040816326531,,conservative_joint_tuning,104
5,111,12,0.001,0.03,[16],0.5,False,32,10,0.6645636172450052,0.6932084309133489,,conservative_joint_tuning,104
1,112,11,0.001,0.03,[16],0.6,False,32,10,0.6313688212927757,0.6805251641137856,,conservative_joint_tuning,105
2,111,12,0.001,0.03,[16],0.6,False,32,10,0.6478679504814305,0.6511627906976745,,conservative_joint_tuning,105
3,111,12,0.001,0.03,[16],0.6,False,32,10,0.6812683284457478,0.5314685314685315,,conservative_joint_tuning,105
4,111,12,0.001,0.03,[16],0.6,False,32,10,0.6730295566502463,0.5142857142857142,,conservative_joint_tuning,105
5,111,12,0.001,0.03,[16],0.6,False,32,10,0.65913073957238,0.6838407494145199,,conservative_joint_tuning,105
1,112,12,0.001,0.03,"[8, 4]",0.4,False,32,10,0.632319391634981,0.5754923413566739,,conservative_joint_tuning,106
2,111,11,0.001,0.03,"[8, 4]",0.4,False,32,10,0.6222489683631361,0.5325581395348837,,conservative_joint_tuning,106
3,111,11,0.001,0.03,"[8, 4]",0.4,False,32,10,0.6240835777126099,0.6456876456876457,,conservative_joint_tuning,106
4,111,11,0.001,0.03,"[8, 4]",0.4,False,32,10,0.5373563218390804,0.6204081632653061,,conservative_joint_tuning,106
5,111,11,0.001,0.03,"[8, 4]",0.4,False,32,10,0.6507185418857343,0.5058548009367682,,conservative_joint_tuning,106
1,112,12,0.001,0.03,"[8, 4]",0.5,False,32,10,0.6102661596958175,0.6105032822757112,,conservative_joint_tuning,107
2,111,11,0.001,0.03,"[8, 4]",0.5,False,32,10,0.6222489683631361,0.5325581395348837,,conservative_joint_tuning,107
3,111,11,0.001,0.03,"[8, 4]",0.5,False,32,10,0.6240835777126099,0.6456876456876457,,conservative_joint_tuning,107
4,111,11,0.001,0.03,"[8, 4]",0.5,False,32,10,0.5373563218390804,0.6204081632653061,,conservative_joint_tuning,107
5,111,11,0.001,0.03,"[8, 4]",0.5,False,32,10,0.6507185418857343,0.5058548009367682,,conservative_joint_tuning,107
1,112,12,0.001,0.03,"[8, 4]",0.6,False,32,10,0.5973384030418251,0.6411378555798687,,conservative_joint_tuning,108
2,111,11,0.001,0.03,"[8, 4]",0.6,False,32,10,0.6222489683631361,0.5325581395348837,,conservative_joint_tuning,108
3,111,11,0.001,0.03,"[8, 4]",0.6,False,32,10,0.6240835777126099,0.6456876456876457,,conservative_joint_tuning,108
4,111,11,0.001,0.03,"[8, 4]",0.6,False,32,10,0.5373563218390804,0.6204081632653061,,conservative_joint_tuning,108
5,111,11,0.001,0.03,"[8, 4]",0.6,False,32,10,0.6507185418857343,0.5058548009367682,,conservative_joint_tuning,108
